C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|좋은 저녁이야. 휴, 사발레타 씨가 요즘 같이 다이어트를 하자고 난리라니까. 흥, 난 지난달보다 뱃살이 한 겹이나 빠졌단 말이야. 내가 체형을 얼마나 열심히 관리하는데. 봐봐, 살 빠진 거 티 나지?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|하암… 나도 자려던 참이었어. 내일 봐, 제때 깨워주는 거 잊지 말구…
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|티타임에 참석하는 이 작은 녀석들이 누구냐고? 이 친구들은 내 충실한 추종자야. 크흠, 특별히 소개해 주지! 이쪽은 가장 귀여운 메이드 사발레타 씨야. 종종 실수로 내 의상을 자르긴 하지만. 그리고 이쪽은 믿음직한 집사 슈벨마 부인이야. 내 일상을 꼼꼼하게 관리해 주지. 마지막으로, 이 설교를 좋아하는 친구는 예절을 담당하는 어셔 훈작이야. 후후, 내 티타임에 참석하는 건 허락했지만, 이 친구들의 인정을 받으려면 좀 더 노력해야 할걸!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|노래에는 자신 있지만, 내게 걸맞은 가사는 많지 않아. 극단 작가들이 더 힘냈으면 좋겠네. 오래 기다리는 건 지루하거든
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|크흠, 우린 잘 아는 사이니까, 날 너무 공경할 필요 없어. 잠깐, 그게 무슨 표정이야? 설마 애초에 날 「공경」한 적이 없다는 건 아니겠지?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|「내」 이야기는 막을 내렸지만, 이젠 「우리」 이야기가 시작될 차례야… 생각해 보니까 그럼 출연료를 2배로 받을 수 있겠네? 신난다!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|그 오래된 예언이 끝나고 모든 게 막을 내리자, 난 기나긴 우울에 빠졌어. 무대에 서서 관객들의 사랑을 받는다는 건 더 많은 시선과 기대를 짊어져야 한다는 뜻이지만, 사람들이 기대하는 건 내가 아니라, 내가 연기하고 있는 「신」이었지… 그 과정에서 내가 진정으로 얻게 된 건 오직 외로움뿐이야. 그래서 한때 공연과 관련된 일이라면 진저리를 쳤고, 자신을 방에 가뒀어. 그러다 다시 한번 무대에 서서 관객을 마주하고서야, 마음속의 불안이 어느새 사라졌다는 걸 깨달았지. 지금 난 사람들의 시선을 담담하게 받아들일 수 있어. 어쩌면… 나 자신을 「연기」하기 시작해서일지도 몰라
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|폰타인의 오페라는 몇 차례 개혁을 겪었어. 그때마다 반대의 목소리가 끊이질 않았지. 사람들이 늘 오페라 하우스 앞에서 시끄럽게 떠들어대서 머리가 아플 지경이었다니까. 그래서 난 「쓸데없는 문제로 논쟁하지 말라」고 엄포를 놨고, 느비예트도 지팡이로 바닥을 쳤지. 그랬더니 오페라 하우스가 금세 조용해졌어. 뭐랄까, 난 종종 무심결에 위엄 있는 모습을 드러내거든, 다들 이해해 줬으면 좋겠네
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|난 형광별이 좋아. 이 불가사리는 아무도 주시하지 않는 곳에서도 빛나거든. 내가 생각하는 가장 참된 「스타」야. 형광별이 주인공인 오페라가 있었으면 좋겠어. 난 무리를 떠난 귀여운 불가사리를 실감 나게 연기할 자신이 있으니까
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|리니와 리넷은 당연히 알지. 전에 공연도 자주 봤는걸. 인기가 제법 많지만, 나에 비하면 한참 멀었어. 내가 출연하는 공연은 입석권까지 매진될 정도라구. 지금은… 윽… 은퇴했으니까 인기가 떨어지는 게 당연하잖아!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|수백 년 동안 폰타인을 위해 고생한 느비예트에게 감사를 전하고 싶어. 느비예트는 내가 사람들을 속인 죄를 추궁할 생각이 없는 모양이야. 이제 같이 업무 볼 일이 없어서 멜모니아궁에 안 간 지도 꽤 됐는데, 서로에게 잘된 일이겠지?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|나비아가 구운 마카롱 먹어봤어? 나비아는 디저트에 대한 조예가 엄청나다니까, 나에 못지 않을 정도야. 식감과 당도는 둘째치고, 마카롱 위에 그린 그림이 너무 귀엽다구! 그야말로 예술이야! 대체 어떻게 한 걸까, 그냥 재능인가? 갑자기 좌절감이 드네… 다음에 꼭 제대로 물어봐야겠어!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|나비아는 강인한 사람이야. 이런 사람은 주변 사람의 압박을 덜어주기 위해, 어떤 일을 겪어도 금세 기운을 차리고 괜찮은 척하지. 난 칼라스와 클로린드의 결투를 지켜봤어. 나비아는… 그런 쪽으로 점점 아버지를 닮아가고 있는 것 같아
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|「아를레키노」? 그, 그게 누군데? 기억에서 지워버렸어. 그렇게 무서운 모습을 떠올리면 밤에 악몽을 꿀지도 모르잖아
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|요즘 보니까 샤를로트가 바쁘게 뛰어다니더라. 날 독점 인터뷰하고 싶은 모양이던데, 몇 번을 거절해도 아랑곳하지 않더라고. 난 조금 짜증 났지만, 샤를로트는 단호하게 말했지——사람들이 보도를 통해 더 진실된 날 알고, 내 고충을 이해해 주길 바란다고. 샤를로트의 호의에 어떻게 반응해야 할지 모르겠어. 일리는 있지만, 난 아직 준비되지 않았는걸…
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|잘 아는 사이는 아니지만, 느비예트가 믿을 만하다고 했으니까 괜찮은 녀석이겠지! 참, 전에 걔가 보낸 차를 받은 적이 있는데, 맛이 괜찮더라
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|클로린드는 과묵한 사람이야. 옆에서 날 몇 번이나 지켜줬지. 그래서 전적으로 신뢰해. 음… 클로린드가 좀 그립긴 한데 만날 이유를 못 찾겠네. 참! 다음에 클로린드를 티타임에 초대하면 되겠다!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|나에 대해 알고 싶다고? 흐흥, 어쩔 수 없네. 하긴 난 한때 폰타인에서 가장 주목받는 슈퍼스타였으니까! 매일 수많은 기자들이 내 사생활을 캐려고 난리도 아니었다구. 하지만 난 풍부한 경험으로 녀석들을 전부 거절했지. 물론, 그 경험을 너한테까지 쓸 생각은 없어. 맛있는 디저트를 준비해 오면 내 비밀이랑 교환해 줄게
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|최근 「서핑」이란 운동을 추천받아서 한번 해봤어. 거친 파도 속에서 균형을 잡는 게 쉽진 않았지만, 금세 노하우를 익혔지. 어쩌면 이쪽으로 재능이 있을지도? 아무튼, 바다와 하늘이 맞닿은 곳에서 파도와 바람을 느끼는 건 괜찮은 경험이었어. 너도 한번 해봐
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|시간 나면 여행 견문을 나한테 얘기해줄래? 네가 들려주는 기상천외한 이야기가 마음에 들거든. 뭐랄까… 난 다양한 사물에 쉽게 흥미를 느끼지만 금방 질리는 편이야. 「열정」은 쉽게 얻을수록 쉽게 잃는 것 같아. 하지만, 너랑 같이 있으면 늘 즐거운 기분이 유지돼서 신기하다니까
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|지금까지 자신에게 너무 인색했던 것 같아. 신의 품위를 유지하기 위해 삶을 제대로 즐긴 적이 없거든. 요즘은 쇼핑에 부쩍 관심이 생겨서 신기한 물건을 잔뜩 샀어. 무지개색 티백, 자동 수축 나이프 포크 세트, 해마 전용 안장 등등… 근데 대부분 쓸모가 없어서 결국 공연 소품으로 극단에 기부했지. 정말 이상하단 말이야. 결제하기 전까진 분명히 쓸모 있어 보였는데…
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|사람들은 과거를 이야기하고 지나간 아름다움을 안타까워해. 그리고 미래를 이야기하는 것도 좋아하지. 희미한 내일을 위해 모든 걸 희생할 수 있는 것처럼 말이야. 난 그 관점에 찬성하진 않지만, 한편으로 부럽기도 해. 난 과거도, 미래도 없는 곳에서 살아왔으니까. 그 불안에 맞서기 위해 더 강인하고 신다운 이미지를 만들어 연기했어. 몇백 년이라는 시간이 흐르면서 내가 연기한 「이미지」는 진실한 나와 점차 하나가 돼서, 이젠 나조차 분간할 수 없게 됐지… 어쩌면 분간할 필요 따윈 없을지도 몰라. 과거의 일들이 지금의 날 이루었고, 그 완벽하지 않은 공연도 내 중요한 일부니까
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|《퀸즈 크라운》 후속작은 아직도 안 나왔어? 아쉽네, 정의가 악을 물리치는 클래식 작품은 아무리 봐도 질리지 않는다니까
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|오늘은 마카로니에 어떤 소스를 뿌리는 게 좋을까…
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|잘 만든 디저트를 싫어하는 사람은 없지만, 내가 「좋아할」 만한 수준이 되려면 한참 노력해야 해. 잘 들어, 디저트는 오페라처럼 「배역 선정」부터 「배경 연출」까지 심혈을 기울여야 마지막 「공연」에서 멋진 무대를 선보일 수 있는 거야!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|티타임 예절을 배우고 싶다면 내가 가르쳐 줄게
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|간단히 말해서, 난 거의 모든 「창작 요리」가 싫어. 지금까지 기발한 요리를 적잖게 먹어봤지만, 내 마음에 트라우마만 남겼거든
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|오? 향기가 진하고 식감이 섬세한걸… 네가 요리에도 일가견이 있을 줄이야, 제법 센스 있네
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|평소에 이런 요리로 배를 채웠던 거야? 휴, 내 마카로니를 좀 나눠줄게
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|생일 축하해! 자, 선물로 이 티켓을 줄게. 이건 《해피 데이》의 특등석이라구, 잊지 말고 보러 와. 《해피 데이》가 뭐냐고? 음, 서프라이즈로 남겨둘 생각이었는데… 이건 내가 직접 준비한 오페라야. 많은 사람들이 모여 소중한 한 사람을 축하한다는 내용이지. 이제 알겠지? 그럼 꼭 와야 한다!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|신의 눈은 영 적응이 안 되네. 괜찮다면 사용법 좀 가르쳐 줄래? 아 참… 너도 써본 적 없지
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|직접 노력해서 얻은 힘은 역시 보람차다니까. 후후, 고마워
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|점점 발전하고 있어! 역시 이 몸이야, 어떤 상황에서도 빛난다니까
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|나한테 이렇게까지 신경 써줄 줄은 몰랐어. 넌 여전히 내 「힘」이 필요한 모양이구나? 하지만 지금의 난… 너에게 걸맞은 보답을 줄 수 없을지도 몰라… 힘이 아니라 「나」를 중요하게 생각한다고? 그렇구나. 그럼, 함께 우리의 미래를 공연해 보자
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|티타임 예절을 배우고 싶다면 내가 가르쳐 줄게
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|날 찬송하렴!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|등~장!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|쨔쟌!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|공연을 시작하지
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|빛이여
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|그대에게 선사할게
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|온 세상을 떠들썩하게!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|반짝이는 순간!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|내 이름으로 노래하렴!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|케이크 위 왕관만큼 멋진 서프라이즈네
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|얼른 넣어둬. 크흠… 내가 허락하지!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|흥미로운 물건은 많을수록 좋지
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|일단 휴전하자…
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|큰일이다!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|사, 살려줘——
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|잠자코 내 솜씨나 지켜보시지!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|내가 등장할 차례야!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|이것도… 일종의 해방일까?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|결국 실패했구나…
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|내… 부끄러운 모습을 보지 마…
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|뭐야!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|그만 때려!
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|역시 내가 없으면 안 되겠지?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|즐거운 여행이 됐으면 좋겠네
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_1.wav|잘 감상하라구~
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그러니까 난 다 분명히 말했다니까, 이 사람들을 뭐야?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|심문하는 것도 아니고.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|난 모르는 일이야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|근데 방금 오래된 유적에서 찾았다고 했지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|예언이라고? 몰라, 난 그런 석판 본 적 없어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|신들도 저마다 비밀이 있을 수 있는 거야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|전대는 전대고 나는 나라고, 모를 수도 있지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|조급한 건 알겠는데, 미안하지만 난 정말 너한테 해 줄 말 없어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|아, 나한테 관심이 많았구나 느비예트. 니가 이럴 줄은 생각도 못했네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|내가 남몰래 조사하고 있다는 걸 알았으면 나에 대한 생각이 바뀌었겠네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|내게 물어도 날 의심해도 소용없어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|니가 나보다 아래인 최고 심판관인 이상 나한테 복종해야지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|신은 날 믿기나 해.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|너 스스로를 설득시킬 수 있든 말든 알아서 하라고.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|어차피 아무 일도 없을 거니까.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|아, 난 더 이상 할 말 없어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|이 일에 대해 더 얘기할 필요도 없고.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|아, 곧 오페라하우스 공연 시간이네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그럼 안녕, 아무런 의미도 없으니 이만 포기해 봐.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|결국 이렇게 됐잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|다들 죽어 버렸다고... 미안해, 정말 미안해.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|포기해 푸리나, 더는 버티지 마.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|하지만 이것 말고는 내가 할 수 있는 게 없는걸.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|이런 이런, 괴로워하는 연기를 해보고 싶었는데.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|역시 고귀한 내게는 어울리지 않네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|방금 한 말은 잊어줘.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|내가 있는데, 폰타인이 겨우 예언 따위에 좌지우지될 리가 없잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|신이 사라진 걸 알면 녀석들은 뜨거운 솥에 담긴 개미들처럼 안절부절못하겠지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|느비예트랑 그림자 수사청 녀석들도 엄청 초조해하겠지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|나는 그러게, 날 보고 싶어하는 팬들인가 보네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|하지만 이건 규칙에 맞지 않아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|녀석들 마음대로 되게 둘 순 없지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|알았어, 좋은 아이디어네. 너희 지혜에 감탄했어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|바로 갈게, 꼼짝없이 놈들에게 붙잡히는 줄 알았잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|아니지, 하마터면 날 향한 저들의 열정을 못 견딜 뻔했어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|이 진동은... 설마 지진인가?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그럴 리가... 같은 일이 또 일어난다고?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|응, 그랬으면 좋겠어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|하지만 푸아송 마을 사람들은 이미...
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|맞아, 수백 년 동안 난 쉬지 않고 예언을 조사해 왔어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|한때는 정보를 모으기 위해 전 세계에 눈과 귀를 심은 적도 있지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|폰타인 해수면의 수위가 상승하지 않게 이런저런 방법도 시도해 봤고.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|하지만 다 소용없었어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그래서 아주 먼 옛날, 난 그 사실을 받아들였지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|천리에 맞서면 안 돼.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|예언 속 그 장면은 결국 일어날 거야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|포기... 참 듣기 좋은 말이네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|운명을 받아들이고 자유로워질 수 있다는 거잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|맞아, 지금까지 몇 번이나 포기하고 싶었어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|폰타인이 푸아송 마을을 완전히 잃을 뻔한 뒤론 더욱 그랬지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|운명은 참으로 비합리적이고 제멋대로야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|예언이 시작될 전조만으로도 수많은 사람의 목숨을 앗아갔잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|하지만 방금 깨달았어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|내겐 여전히 사람들을 대신해 운명을 받아들일 자격이 없다는 걸.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|마지막 순간이 오기 전까지 아직 시간이 있어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|걱정 마, 난 모두를 위해 희망을 마지막까지 간직할 테니까.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|이런 이런, 괴로워하는 연기를 해보고 싶었는데.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|역시 고귀한 내게는 어울리지 않네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|방금 한 말은 잊어줘.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|내가 있는데, 폰타인이 겨우 예언 따위에 좌지우지될 리가 없잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|신이 사라진 걸 알면 녀석들은 뜨거운 솥에 담긴 개미들처럼 안절부절못하겠지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|느비예트랑 그림자 수사청 녀석들도 엄청 초조해하겠지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|나 포칼로스 푸리나 드 폰타인은 일곱 명의 집정관 중 하나야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|모든 물과 백성을 그리고 법을 다스리는 여왕이라고.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|신이 아닐 리가 없잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|아무래도 관중들의 눈은 멀쩡한 것 같네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|대부분이 태어날 때부터 내가 신이란 사실을 상식으로 여겨왔으니 날 지지할 테지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|봐봐, 게시판결 장치마저도 당연하다는 듯 내 쪽을 향해 있잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|지금 고발을 취하하면 정의의 신의 이름으로 네 무고죄는 묻지 않을게.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|오늘 일어난 일은 하나의 희극으로 여기고 넘어가는 거야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|어때? 설득이 통하지 않았나 보네.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|이번엔 내가 물을게. 만약 내가 신이 아니라면 너희는 내가 뭐라고 생각해?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|이 자리를 500년이 넘는 세월 동안 지켜온 나야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그만큼 오래 살 수 있었던 이유는 뭔데?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|설마 그 아를레키노인가?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|내 명예를 더럽히기 위해 우인난 지판관의 말까지 빌려오는 거야?
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|아직 좋아하긴 이르지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|설사 내 몸에 저주가 있다고 해도 그게 내가 인간이란 증거는 될 수 없잖아.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|인간과 신의 가장 큰 차이점은 바로 그 권능이야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|인간이 할 수 없는 일을 해내기에 신이라고 불리는 거니까.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|수백 년의 역사를 거치며 난 폰타인에 수많은 신적인 흔적을 남겼어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|일례로 계시의 판결 추기 장치를 봐.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|또 너의 삶과 밀접하게 연관된 판결 에너지는 어떻고.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그때도 말했지만, 평범한 사람은 신의 결정을 이해할 수 없어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|타르탈리아가 어떻게 된 건지 모르는 건 사실이야.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그의 유죄는 게시판결 장치가 일방적으로 내린 판결이었어.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그 장치는 처음부터 스스로 운행됐지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|그렇다고 신의 창조물에 문제가 생겼다고 신이 가짜라고 하면 안 되지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|신의 힘... 관객석에 사람이 저렇게나 많은데 함부로 그런 힘을 사용할 순 없지.
C:/Users/user/Desktop/furina_project/vits/dataset/wavs\voice_2.wav|판결 에너지, 그것 때문이야.
